GPSTime, DeviceTime, Longitude,Latitude,GPSSpeed(Meters/second),HorizontalDilutionofPrecision,Altitude,Bearing,G(x),G(y),G(z),G(calibrated),EngineRPM(rpm),EngineLoad(%),Speed(OBD)(km/h),ThrottlePosition(Manifold)(%),KilometersPerLitre(Instant)(kpl),GPSAltitude(m)
Wed Jun 19 19:55:24 GMT+02:00 2019,55:24.3,11.34133332,43.29541837,0,8.576,283.036499,0,0.2733612,-0.86520386,9.813187,0.010119219,773.75,28.62745094,6,9.019607544,5.516818047,283.036499
Wed Jun 19 19:55:24 GMT+02:00 2019,55:24.4,11.34133332,43.29541837,0,8.576,283.036499,0,0.17518616,-0.7766113,9.523499,0.010479229,773.75,28.62745094,6,9.019607544,5.516818047,283.036499
Wed Jun 19 19:55:24 GMT+02:00 2019,55:24.5,11.34133332,43.29541837,0,8.576,283.036499,0,0.292511,-0.7119751,9.53067,-7.34E-04,773.75,28.62745094,4,9.019607544,5.516818047,283.036499
Wed Jun 19 19:55:24 GMT+02:00 2019,55:24.6,11.34133332,43.29541837,0,8.576,283.036499,0,0.21110535,-0.9106903,9.715027,0.02410672,773.75,28.62745094,4,9.019607544,5.516818047,283.036499
Wed Jun 19 19:55:25 GMT+02:00 2019,55:24.7,11.34133352,43.29541942,0,8.576,282.3847656,0,0.26856995,-0.81492615,9.762909,0.022736812,773.75,28.62745094,4,9.019607544,5.516818047,282.3847656
Wed Jun 19 19:55:25 GMT+02:00 2019,55:24.8,11.34133352,43.29541942,0,8.576,282.3847656,0,0.20631409,-0.8532257,9.7174225,0.019173205,773.75,29.41176605,4,9.019607544,5.516818047,282.3847656
Wed Jun 19 19:55:25 GMT+02:00 2019,55:24.9,11.34133352,43.29541942,0,8.576,282.3847656,0,0.25419617,-0.8604126,9.5833435,0.023546398,773.75,29.41176605,4,9.019607544,5.516818047,282.3847656
Wed Jun 19 19:55:25 GMT+02:00 2019,55:25.0,11.34133352,43.29541942,0,8.576,282.3847656,0,0.24702454,-0.81492615,9.614471,0.020772478,773.75,29.41176605,4,9.019607544,5.516818047,282.3847656
Wed Jun 19 19:55:25 GMT+02:00 2019,55:25.1,11.34133352,43.29541942,0,8.576,282.3847656,0,0.36912537,-0.88674927,9.841919,0.017985038,773.75,29.41176605,4,9.019607544,5.516818047,282.3847656
Wed Jun 19 19:55:25 GMT+02:00 2019,55:25.2,11.34133352,43.29541942,0,8.576,282.3847656,0,0.15124512,-0.94898987,9.777283,0.02604413,773.75,29.41176605,4,9.019607544,5.516818047,282.3847656
Wed Jun 19 19:55:25 GMT+02:00 2019,55:25.3,11.34133352,43.29541942,0,8.576,282.3847656,0,0.23265076,-0.80773926,9.8754425,0.022214664,773.75,29.41176605,4,9.411765099,5.516818047,282.3847656
Wed Jun 19 19:55:25 GMT+02:00 2019,55:25.4,11.34133352,43.29541942,0,8.576,282.3847656,0,0.12730408,-0.7191467,9.724609,0.01537857,773.75,29.41176605,4,9.411765099,5.516818047,282.3847656
